id,text,polarization,political,racial/ethnic,religious,gender/sexual,other
rus_c1ac5dc86987f72347f235ab0724758e,Если вы считаете  что в текущих условиях пандемии нельзя проводить призыв в армию  особенно когда во множестве регионов введен режим самоизоляции  отменены все массовые мероприятия  закрыты образовательные учреждения  обязательно подпишите данную петицию,0,0,0,0,0,0
rus_c1ac90ea66088ced92ce5a1cde9c46d4,Продолжаю долбить историю средних веков всё смешивается в мозгу запомнила только что евреи всё Средневековье везде страдали. Горжусь своим народом — всегда стабильность всегда в пизде.,0,0,0,0,0,0
rus_c1ba8340ebad36cd239fb6f57f76e8cf,До пяти утра в режиме онлайн с ребятами рассказывали друг другу анекдоты с очень большой долей расизма. Я вообще люблю такие шутейки  но думала нормальным людям не заходит  а тут. Кароче  скрашиваем карантин друг другу. Так здорово,0,0,0,0,0,0
rus_c1bebbdfb5a9721525948e1a9399f9e6,@USER Ох  все  теперь поняла! Спасибо огромное тебе  ну ждите меня чурки  теперь меня первой не убьют...)),0,0,0,0,0,0
rus_c1e99a0212fd1e8d1fd0a4fe1fa5ce9f,всех в Гулаг Москвы  т.к. вы все мигранты.,1,1,1,0,0,0
rus_c1ef499072480ff5cff4f209fccbfb47,Эвона как казахи  и Твиттер хоть немного в движение привели. А то все про хуя в пальто с его проздравлением,0,0,0,0,0,0
rus_c1f3376cf0779789fe47ad39a742c349,бля  у них маски на лицах напоминают мне то как азиаты ходят повсеместно в медицинских масках,0,0,0,0,0,0
rus_c1ff97bc49b4cbe4361431e31596150a,@USER Не  ну казахи красавчики  однозначно.,0,0,0,0,0,0
rus_c22e4666356ee48113c537f1b71e9437,@USER Это как некоторые женщины носят маску на бодбородке  интересно они пробовали лифчик носить на животе.,0,0,0,0,0,0
rus_c243b3d3b3cd7a760c1cab0066100620,Увы  в эпоху кризисов и эпидемий женщины внезапно обнаруживают  что выебоны больше не вывозят и нужно клянчить деньги. В западном твиторе щас формируется мем о бывших  которые пачками начинают названивать от страха  напрашиваясь приехать потрогать бибу  лишь бы их успокоили.,1,0,0,0,1,0
rus_c24e41b0036c41b022f49becc40e8fbc,"вообще не поняла какого хуя нигилисты забыли в intj

а еще я не атеист  но агностик что тоже на мой взгляд больше подходит intj",0,0,0,0,0,0
rus_c2590e121ffd466c3fd7dbcc86aef7e7,Я не так давно в твиттере  но понимаю  что это самая лучшая и самая толерантная соц.сеть люблю Вас пупсы(не помрите от короны) #COVID19 #ЛГБТ #ТНРС,0,0,0,0,0,0
rus_c263b8a063d2095d72883b12cc7bb6a0,Ляяя. Учителя по физре эт нечто. Пхах Они говорят писать конспекты и отправлять на сайт Так сказать тренировать пальчики ಡ ͜ ʖ ಡ Но при этом они сами знают  то что это тупо и дают нам срок неделю чтоб как я поняла якобы писать конспекты #лгбт #карантин #учеба #COVIDー19,0,0,0,0,0,0
rus_c269e40e1ee57762b68de446e72b32fa,Где все кремлеботы на что идут налоги русских? Забыл  они сейчас заняты  фейки распространяют про то как власть классно справляется с пандемией,1,1,0,0,0,0
rus_c26f759230e1714d1b7027d2a27ee80a,Как же вы заебали - У ВЗРОСЛОЙ. ПОЛОВОЗРЕЛОЙ. ЖЕНЩИНЫ. РАСТУТ ВОЛОСЫ подмышками. Нет  брить усы это не гигиена. Да  с бритыми усами повышается риск ОРВИ  ОРЗ и прочих заебов с бактериями и инфекциями. Нет  ваш васян не перестанет вас ебать  если вы перестанете бриться.,0,0,0,0,0,0
rus_c298905a92c4d24a4c41bac53f162dcc,"ты мне сказал- Почитай что такое диктатура. Я читал что это такое еще в США. А потом я перехал в РФ и сам испытал на себе что такое Диктатура
Да и весь мир стал склонятся к Диктатуре и я понял что такое диктатура. 
Диктатура это не совсем тоже самое о чем мне пиздели в 9м классе истории.",0,0,0,0,0,0
rus_c2a7e0379137f5f393341b346096a189,Хм. Давайте так. После карантина  не поленюсь в крылатское съездить  если там   как вы говорите  90% нерусские -переведу вам 10тр. и мои публичные извинения. Если нет то вы мне. Договорились?,0,0,0,0,0,0
rus_c2af39f5fcc4f5a7e0553e70dcc6a80b,"за время карантина я поняла только одно: что мне нравятся черные и азиаты (тайцы) 
🥵",0,0,0,0,0,0
rus_c2b070422bd47cecc548dc35379eaebd,У нас не только уезжают  а тупо мрут. С 89 года  по 19 год минус 400 тысяч человек. Рождаемость ниже смертности. Даже мигранты не спасают.,0,0,0,0,0,0
rus_c2b913eb4ebd31240ea6eb796984106b,@USER @USER Ребята  @USER  это нормально  что украинский нацист угрожает моей жизни в вашем паблике?,1,1,0,0,0,0
rus_c2df58e1ee69d3f8a25dea99d220ba14,Мне кажется  что мигранты привозят в Европу больше вирусов и болезней. )) Их никто не проверяет.,1,0,1,0,0,0
rus_c312d3006ab334f8dc68ccf988657f4c,Очаг инфекции в пригороде Нью-Йорка  в район направили военных. По сообщениям местных СМИ  центром распространения инфекции в городе является местная синагога. Источник:,0,0,0,0,0,0
rus_c3260871a4e3b7429ea2359a03c6e251,@USER Казахи на обоих языках в массе говорят свободно. А вообще - сегодня решающий день.,0,0,0,0,0,0
rus_c328832a01c52f3a9a0cac8a608bd20b,@USER все же Казахи молодцы!!!,0,0,0,0,0,0
rus_c32d0f4ba091a8d388371613c303a22a,"Я хотела изначально использовать свои православные стикеры  и внезапно полезла за ломо картами с ликсом😂😂 
Оказывается мне правда очень нравится сиреневый 🤌
А еще у меня такие ножнички!!",0,0,0,0,0,0
rus_c33f1eada8d5873f623e29f0fc8a5f3c,То есть даже на старте словно заранее знали с чем имеют дело. Впрочем это уже конспирология. С другой стороны официальная версия по правдоподобности ничем не лучше. По оф. версии произошла рекомбинация вируса л.мыши со змеиным  в результате чего вирус стал заражать людей.,0,0,0,0,0,0
rus_c34d3fd096e0d8b68efdc10ff3e0ed7b,Я за этот карантин сломал себе психику  режим и чайник. А что сломали вы?,0,0,0,0,0,0
rus_c367ffe01d34d01f412fc7156a6464ff,"меня доводят до истерики люди которые на ПОСТОЯННОЙ ОСНОВЕ докапываются до того  как говорят другие люди. 

""ты говоришь как деревенщина""

да пошли вы нахуй  люди голубых кровей.",0,0,0,0,0,0
rus_c36e7f154181fd17a18ce6845533151f,Не  вирус- это ответ природы на людские убогие изобреталки оружия. Вирус- это шрапнель или картечь. А бактерии- пульки и снаряды. Что хуже?,0,0,0,0,0,0
rus_c37ca1c6036287da6c26bc60e8ddb099,@USER @USER И как они будут это делать? У них на лбу написано  что айтишник?,0,0,0,0,0,0
rus_c38151f988d8268120c051e690cd7c90,В стране режим самоизоляции а не карантин. Слово карантин закреплено юридически. Карантин и ЧС - это форс-мажор  при нем все договора теряют свою силу и государство берет на себя все ваши издержки  а при самоизоляции вы отвечаете сами за себя.,0,0,0,0,0,0
rus_c396a90c7f9e6dee0082af82c3571ad0,"Запустил нейронку на рефакторинг пет проекта рабочего. Нейронка сделала ""рефакторинг"": -150 строк +5000 строк 🫠",0,0,0,0,0,0
rus_c3b7460588e92ab958c3ae0580a159fa,Сбила свой режим нахуй Держу в курсе Обожаю карантин,0,0,0,0,0,0
rus_c3bb57cae81bb882855a6da40ca13c19,я даже могу сказать надуманную (или нет) причину почему сейчас ситуация с короной это все вина патриархата,1,0,0,0,1,0
rus_c3c1e445bc04a7d6ec48890e4f98dfe8,@USER санкции только на пользу российской экономике идут,0,0,0,0,0,0
rus_c3cc871968334a326c40d60ae73358b2,ДИбил он и в Израиле дИбил В Тель-Авиве на видео попало жесткое задержание мужчины  дважды нарушившего домашний карантин. Он вернулся из-за границы и должен был самоизолироваться  однако покинул жилище  причем не единожды. Во второй раз мужчину поместили под арест.,0,0,0,0,0,0
rus_c3d8e56cc051c2297070bf00ce8ec155,@USER В храме заболеть нельзя  ВИРУС НЕ ПРАЙДЕЕЕТ *тут должна быть картинка Гендальфа*,0,0,0,0,0,0
rus_c3d9b04ea495adc8dcbb923e74f1a075,"я: *покупаю классные весенние сапоги*
карантин: весны не будет  короновирус принял ислам",0,0,0,0,0,0
rus_c3f7d9fc09cd09a15c8bf77e91e4c0af,@USER ахах это смешно... США просто уже не знают против кого можно санкции ввести,0,0,0,0,0,0
rus_c40fd4107074ce32fc7327aed7ae0a23,@USER Там скорее концлагерь откроют. Газа много и бесплатно,0,0,0,0,0,0
rus_c4105c0725b91359ce8bba8757b71a06,В продаже только трикотажные гигиенические маски  в аптеках медицинских масок нет. #купилавмарте #моидо́ма #чужиеПодОфициальнымАре́стом,0,0,0,0,0,0
rus_c44e1580744f8e4c7621f196957614c6,решала тест на 10 заданий по математике и у меня есть одна ошибка хотя там легчайшие задания я себя ненавижу,0,0,0,0,0,0
rus_c44fbb417b4a0475194b49affe1f24e2,"возьми например репортаж о возвращении наших военнопленных. 
За кадром несут какую то откровенную отсебятину про фильтрацию ФСБ и что их всех посадят.
пропаганда.",1,1,0,0,0,0
rus_c45b4ec0613760c2116b698aa2e414da,"Я могу понять старшее поколение  у которых это была рабочая схема выживания  и ведро с крабами
Но молодежь-то куда поддерживать эту тему?
(Дада  когда в 23 девица орала про неадекватку тридцатилетнюю!!! Ряяя ущемились)
Хотя казалось бы  ну в одной лодке",0,0,0,0,0,0
rus_c487289b9dff689d0a157ec29503bc68,@USER @USER @USER @USER Вообще то коммунисты с Зюгановым поддержали Ельцина.,0,0,0,0,0,0
rus_c48b20b530d0a0df2875d6fe810dec96,"@USER при чём здесь новости  если я говорю о статистике?
это делают мужчины. не нужно говорить  что у насилия нет пола.",1,0,0,0,1,0
rus_c493f6f2d4c874202583a275705243c5,Для тех кто улетел после 10 марта нет оправдания! Вы же сдали Билеты в Израиль! Я полностью согласен  что помочь людям надо. Военными бортами вывезти и поселить в полевые лагеря на карантин. Меня пугает количество похуистов которые улетели в тот момент когда стало все очевидно!,1,1,0,0,0,0
rus_c4bc289dff511adddf900478effdef28,Чел. У нас Таджики и Узбеки в Шурмячных Английский знают. Иногда даже лучше чем Русский. То что ты незнаеш Английского  это не повод для гордости и предьяв со спорами на имущество.,0,0,0,0,0,0
rus_c4bfbf4ae65c4d4803c37ee5be4f1466,"На фоне Ковид-19 и жесточайшего экономического кризиса  который нам всем вот-вот предстоит  елеканал Россия выкатывает сериал про упырей-большевиков с мерзкой русофобкой Хаматовой в главной роли. Этими ""скрепами"" будут заколачивать ваши гробы  господа доброхоты от искусства.",1,1,0,0,0,0
rus_c4c9062220faf6024f53e872696b12da,Шла какая-то неделя карантина мы с девушкой сделали перерыв в отношениях. И почему-то мне кажется  что это уже конец  мы больше не сойдёмся и видимо я ещё этого не осознала потому что я ничего не чувствую. #ЛГБТ #LGBT #lgbt,0,0,0,0,0,0
rus_c4ef4d43e4504f781d1fc61ebe502632,Если я ее украду из дома  это будет считаться преступлением против КОРОНЫ? . . ААААААААА  ШУТКА смешно же #лгбт #COVID,0,0,0,0,0,0
rus_c4fe2b55c9b1f6dd1d2b392398fdd5ee,"Министр финансов США пообещал убрать с рынка 90% иранской нефти

США намерены так ужесточить санкции против Ирана  чтобы тот мог экспортировать лишь менее 10% нефти от своих нынешних поставок. При необходимости более жесткие меры могут быть применены и к России.",0,0,0,0,0,0
rus_c50734e041207f9d8569cac6809f01b7,"А с триппером??? ""Джихад против коронавируса: иранских медиков  умерших в борьбе с эпидемией  будут считать шахидами""",1,1,0,1,0,0
rus_c515fcec7f15aac437695b79ca639922,Весь мир ходит в масках потому  что распространен вирус  а мы  азиаты  это делали еще до того как это стало мейнстримом.,0,0,0,0,0,0
rus_c518f207d2c742c1863162a4e315ec55,Пандемия ента  как и возбудитель - рукотворное дело. Естественно  никакие панголины  которых азиаты жрут сотни лет  не при чём. И очаги искусственные - Китай  Европа  США. Т.е.  намеренное заражение. Читал версию про мини-дроны и что-то косвенно связанное с зарином  но  имхо  нет,0,0,0,0,0,0
rus_c51b0af474331bc0937b839f279f2148,"Вообще да это она его основали ну в смысле казахи
ну тут я втжу ток мог бы",0,0,0,0,0,0
rus_c5289ba6670f11f500c1f2763a1f33fd,"Раньше всех. Ну почти.  [144.20 10:51]
❗️МВД Крыма со среды начнет активно штрафовать нарушителей режима изоляции",0,0,0,0,0,0
rus_c547f791d10c0699e39ae150994ac691,может дальше пересмотреть шерлока гейский карантин,0,0,0,0,0,0
rus_c54c727ad87a082e8f9824dd2283d67b,Продажная Мерзкая Трусливая  Продажная Украинская Тварь у Власти Украины  Г-н Зеленский  выдаёт Очередную демагогию!Вывод - Единственный: Украинцев и Далее Будут Убивать ещё Больше русские кровожадные фашисты  а Украинская Воровская Диктатура-Обогащаться на Их Смертях!🤮💩🤬👹🙏,1,1,1,0,0,0
rus_c565a1efcf8702a9d29a7323d1075461,Они все случаи на ОРВИ списывают,0,0,0,0,0,0
rus_c58fbc25bc422463b88f4136b4afeac1,"Читаю в новостях: ""В Украине могут ввести режим ""все в масках"". Только сначала обеспечьте их бесперебойные поставки и нормальные цены в аптеках  ок? А потом поговорим.",0,0,0,0,0,0
rus_c591fbf8278603bae95924f70b49f15c,говорят что в наш домодедовский прекрасный лес понаехали москвичи на шашлыки сука какие же тупые надеюсь они все подхватили себе клещей и это будет им уроком чего не стоит делать во время пандемии))),0,0,0,0,0,0
rus_c5a0589da1a10d93c2d77081561a0573,@USER В Корее тоже сектанты вирус разнесли.,1,0,1,1,0,0
rus_c5d1f882c3aef1b383b714f90d4b290f,"Все пак си мисля   че са по-напред. 
Имат си в правителството алкохолици  изнасилвачи  измамници на много едро...ехее...а ние само едни дребни мошеници и мижитурки  дето дори и от Кьовеши ги е страх  ‍",0,0,0,0,0,0
rus_c5d670a3076c0f5e3835b9b14b2b750e,В свете информации о том  что у стамбульских кошек есть проблема с ленточными червями  вирусом имунодефицита и вирусом лейкоза кошачьих  и этой эпидемией не занимается никто  все эти новости в духе утютю как же турки любят кошек  не кажется мне милыми.,0,0,0,0,0,0
rus_c5deeb02ea76807d7af6436199c3d9f6,Ассирийцы — христиане со своей отдельной церковью. Более интегрированы в местное общество  чем предыдущие группы — работают везде  заключают смешанные браки  селятся рядом друг с другом  но не изолированной коммуной. Доп. язык и национальные праздники — бонусом  а в остальном живут как все армяне.,0,0,0,0,0,0
rus_c5e1f8825b45f26d2d26ff704d56782d,Узурпатор о себе печется - не хочет объявить карантин  лечить больных и кормить голодных! Твари безбожные!,1,1,0,0,0,0
rus_c5ee35b66a9bbac5108f66952f4bce2c,"Вот же подлые циничные мрази!
Зюганов сообщил  что с 1991 года «русские потеряли 31 миллион человек». И сделали это  разумеется  злодеи из НАТО  а не вы  загнав всех в ипотечные #скотоблоки убив в Чечне и на Украине

#хуепутин #политота #геноцид",1,1,0,0,0,0
rus_c5f5938c3c18428d590df169eb92b56e,А ты думал диктатура это летающие единороги а на улице бесплатно раздают мороженное или что то похожее:),0,0,0,0,0,0
rus_c5fa329f8569361ec0247bced57d1336,Bloomberg: Индия не примет танкеры с нефтью  попавшие под санкции США из-за перевозки российской нефти. По его словам  индийские банки будут требовать сертификаты происхождения  чтобы убедиться  что нефть не поступает от поставщиков  попавших под санкции,0,0,0,0,0,0
rus_c611326429f8022007223fa447450fbd,"Израильтяне начали знакомится для ""совместного проведения домашнего 14-дневного карантина"". Называется ""Карантин с первого взгляда"". Это почти так же смешно  как пациентка номер 74 заявила  что после обнаружения у нее коронавируса все лесбиянки Тель Авива под угрозой.",0,0,0,0,0,0
rus_c62da2679135956dfbf3bee3f0c47364,@USER Никого не удивляет  что евреи всех мастей повалили на Украину.,1,0,1,0,0,0
rus_c6301c10108f603c532ead0d5483d8a2,Найдена медицинская маска  с помощью которой старые христиане Испании в период Реконкисты спасались от COVID-19.,0,0,0,0,0,0
rus_c6511f42addab97020d0744836b11de3,Настоящих мужчин тред. Омежки проходят мимо. Что носят с собой настоящие мужчины в период карантина? Мой набор выживания на пике  ношу его на поясе  очень удобно.,0,0,0,0,0,0
rus_c678399c270e74642dc416bb5388a840,@USER так блять феминистки и борятся за то  чтобы закон работал. всё завязывай ты непробиваемый утомил пиздец,0,0,0,0,0,0
rus_c68378ada1fafc1c8143d8ddf2437c67,"По-моему все казахи читают 
Европеизированные казахи 
читают рэп
А не европеизированные казахи 
читают намаз",0,0,0,0,0,0
rus_c68b0b3181bafb1bdb4f3ed1089150ce,Просто обожаю людей. Пермский край закрывают на самоизоляцию - сидите дома и вы сохраните свою и чужие жизни. Но нет же  найдутся люди которые будут кричать о правах  что их нельзя закрывать  что хотят то и делают  никакие штрафы им не виданны  все не законно. Деградируем,0,0,0,0,0,0
rus_c694a5af70e679c2f5767ccc99ea257b,#СидимДома Режим самоизоляции в Подмосковье уже действует - с 8 вечера воскресенья  заявил Воробьев,0,0,0,0,0,0
rus_c6a40ed342dd6085c542bf7f90b98b73,"И так вот. У меня пара вопросов к Тамаре Эйдльман. Схуяли мы не должны радоваться окончанию войны и нашей победе? (Вы что Нацист?)
Схуяли мы должны превращать фактически день нашего освобождения в какую то чернушную херню где мы должны биться об стену и каяться? (Вы что Фашист?)",1,1,0,0,0,0
rus_c6af0e2d46da9034b15aace2545013cc,Оказывается программа Что?.где? когда? в режиме пандемии выходит в эфир теперь без зрителей в зале так сказать то есть всей этой массовки из игроков нету а игрокам перед тем как сесть за стол меряет температуру врач в спец облачении.Элемент шоу во всем-).,0,0,0,0,0,0
rus_c6cc2f9ea48c48db4cdbf8839e70c659,@USER Турки двуличные шакалы   им нельзя доверять !,1,0,1,0,0,0
rus_c6d6940da15cfdc68a0678184809518c,@USER Коронавирусом болеют только азиаты и не православные.,1,0,1,1,0,0
rus_c6ef9f20e7ee5ca18c29079c025e999c,@USER Ктонить знает национальный состав этих людей..казахи бегут из РФ от мобилизации?,0,0,0,0,0,0
rus_c6fa8fb0d4ab3fe72e349b4a0350cf05,Вот вы жалуетесь на короновирус на то что на улицу выходить опасно и все в этом духе А ПРЕДСТАВЬТЕ КАКОВО СЕЙЧАС МИЗОФОБАМ ЛОЛ ДАДАДАДАДА Я ВСПОМНИЛА ДО ДЕСЯТИ #карантин #короновирус #COVID__19 #Covid_19 #яой #ЛГБТ #ТНРС #LGBT #до_десяти #гей #геи,0,0,0,0,0,0
rus_c74fe388e2a1d46238772af8d6590c39,раз ёпилдими хаммани тўлиқ карантин режимига ўтказиш керак. Ишга келди кетди бемалол бўлиб ётибди.,0,0,0,0,0,0
rus_c77c40f9ae83050cf0197225a5875404,в ближайшем будущем слово «фашисты» может уйти из обихода. его заменит более релевантное «рашисты»,1,1,0,0,0,0
rus_c782c18cc4c7775a4ae06f10c909fb41,"@USER ойо это весело
паспорт Латвийский
в нём национальность Украинка
родной язык Русский
Но думаю и сама с собой говорю на Английском",0,0,0,0,0,0
rus_c785d347ed0b4a92f9b87c5c796975ea,В Сан-Франциско из-за коронавируса отменили юбилейный прайд гомосексуалистов. Хоть что-то хорошее. 😎,1,0,0,0,1,0
rus_c79266852d9e6f677c578b9444c3fae3,@USER @USER @USER Мигранты не будут заболевать  если не брать у них тесты на вирус!,0,0,0,0,0,0
rus_c79fa42bb433105e075f515dda4e862a,блять иди нахуй а твоя опиздохуительная ирония про торговлю телом просто омерзительна. твоя семья это не показатель статистики и не отражение всего общества в целом. сними розовые очки  в реальном мире женщины как рабыни и выполняют огромное количество трудной,1,0,0,0,1,0
rus_c7a3a825c47e0c5f08e4a10dbc907477,Вот все ясно и понятно! Но видимо не для всех. В магазинах  в аптеках все организованно прекрасно. А бабушки с дедушками и ещё не адекватными личностями заполняет помещения Почты России. Сочувствую работникам данной организации. Женщины все покупают за свои деньги  перчатки маски,0,0,0,0,0,0
rus_c7b524027880182a8ebef6a84f131658,Популизм  шовинизмд бас хязгаар байх ёстой. Трамп гуай covid19 пандемикаар паниктсандаа бантаж байгаа үйлдлүүд нь гайгүй бсан рейтингийг будаа болгож байгаа харагдахым. 11 сард бөндийх тийшээгээ болчив уу гэжж,0,0,0,0,0,0
rus_c7d823547e1d22030368f4a3b37ef9f6,какие же люди бывают конченые  я не могу.. потом эти же американцы/европейцы в тикток снимают видео  где облизывают унитазы  и кричат  что азиаты виноваты в распространении вируса н е н а в и ж у,1,0,1,0,0,0
rus_c7e0473db15b29429ec3464f049675bc,@USER @USER @USER Долбанные янки  заткнитесь! Освободите Ассанжа!,0,0,0,0,0,0
rus_c80075e1f58fdbfec8518a24c87a0660,"⚠️ Райффайзенбанк в центре скандала: бизнес с ВПК России?

Bloomberg: австрийский банк получил миллионы комиссий за операции с поставщиком оборонки РФ. Санкции? Какие санкции? Западу придётся разбираться! 

#Райффайзенбанк #Санкции #Россия #ВПК #Bloomberg
t.me/ejdailyru",0,0,0,0,0,0
rus_c831c57c21be6d338d26a5e0db1ebbb2,@USER Мы бы с удовольствием  но полагаю  таджики будут против,0,0,0,0,0,0
rus_c84e1d249dfc1d9aa2438d68c12f4ae0,"@USER Русские почему-то ""дрочат"" на славян  при том  что сами не славяне! Украинцы - славяне  но им  похуй слявянин ты или нет.",1,0,1,0,0,0
rus_c8aaa4bede863e903c27704c75dea82b,@USER Мусульмане очень даже курят. Этот недоумок наверняка ещё и обкурен.,0,0,0,0,0,0
rus_c8b6ded51a569a2dc8884cf1af6f77a1,@USER @USER киргизы стоят в сторонке ждут когда все объявятся  что потом всех разом угандошить,1,0,1,0,0,0
rus_c8c2c22ee75d7ec207d81d6ec906125a,"После недавних неуспешных отношений

pov: кто наши враги?

казахи: джунгары и китайцы

я: девушки…",0,0,0,0,0,0
rus_c8d4723b1a6272d5da9f22472b0a7d9b,@USER У них все пендосы или чурки. Они одни в белом пальто,0,0,0,0,0,0
rus_c8f4fd4fa3ab9593e1b4166d964196d2,В Италии  Испании  Германии и др. странах Европы  а также США - заражённые и умершие от к-вируса - это в основном мигранты  безработные  бомжи и те  кто живут или жили на пособие???,0,0,0,0,0,0
rus_c9064f3c369aa323621775b72789d02c,"@USER соболезную.
фашистская русня должна сдохнуть в ближайшее время!",1,1,1,0,0,0
rus_c90a4e094df166bcddbac678c5fe0e64,То что они сделали с их дружбой с ээээ королевой это вообще пиздец я недовольна короче мизогиния 🤬,0,0,0,0,0,0
rus_c90f3463d7cc91522397fd6a9ecc95d8,Власть опять продолжает думать  что режим карантина зависит от их решений  а не от того  как протекает эпидемия.,0,0,0,0,0,0
rus_c926c6860fe95f207aa02854bcde59f2,или я понял это художественная задумка которая намекает что все кто там оказался у власти на самом деле злые коммуняки))) 🤣,1,1,0,0,0,0
rus_c9342b67a55017d4ebd5daea723a0bbc,"И НЕ МУДРЕНО.СЕГОДНЯ У МИРОВОГО ЕВРЕЙСТВА ПРОБЛЕМЫ КАКИХ НЕ БЫЛО В ИХ ИСТОРИИ.ЕВРЕИ В ПАНИКЕ И НЕ ЗНАЮТ КАК ОБОЛВАНИТЬ ЧЕЛОВЕЧЕСТВО ПРЕДСТАВ ГЕРОЯМИ ИЛИ ЖЕРТВАМИ ЧТОБЫ ИЗБЕЖАТЬ ИСТРЕБЛЕНИЯ. ЕВРЕИ ПОНИМАЮТ ЧТО ВИРУС ПОМОГ МИРУ ПРОЗРЕТЬ И УВИДЕТЬ ИСТИННЫЕ ЕВРЕЙСКИЕ ""ЛИЦА"".",1,0,1,0,0,0
rus_c93b16ce88856f36eaa2d85017c5f5e1,@USER @USER @USER Цензура адская  а пропаганда как у геббельса ,0,0,0,0,0,0
rus_c94d33c0acb2a7c94c2efd4bb73c6d43,Совок не заигрывался  с безответственным кредитованием по схеме фракционной резервной системы.,0,0,0,0,0,0
rus_c958bf5b36032ac5ae36f11d457c3306,В сожалению  расизм в мире процветает. Ведь испытания вакцины от #COVID19 предлагали тестировать в странах Афирики. Подопытные крысы? #racism #Europe #StayHome,1,0,1,0,0,0
rus_c96bde17a886cc54f98244ecd3a31856,Страх и ненависть пандемии. Литва расплачивается за чужие ошибки,0,0,0,0,0,0
rus_c97b3abda15a2eea7ae26408b9271d64,Пропаганда Есть Везде  Нужно Понимать  где может Прятаться действительно Реальное Видение Ситуации!😁✊🙏,0,0,0,0,0,0
rus_c98bb4e3f9105f84143c0a8b3f2ed09c,Селебритиз так спешат сделать камингаут со своим положительным тестом на SARS-CoV-2. Правильно  через пару месяцев всем будет похуй.,0,0,0,0,0,0
rus_c990126fcd1196909dac9a6c4092141a,Лол эпик геймс наложили санкции на русских геймеров — раздают бесплатно borderlands 3  и российским аккаунтам он недоступен,0,0,0,0,0,0
rus_c9a933ecd3ce54060528ed907bba2753,Гендер дня: злой айтишник в первый рабочий день после отпуска,0,0,0,0,0,0
rus_c9b723599497aa6cda7e99ff64b72227,Карантин может оказаться для экономики Украины хуже самого коронавируса Из-за коронавируса в Украине введен режим карантина. 16 марта закрылись границы для иностранцев. А в ночь на 17 марта прервется все международное сообщение через пункты пропуска.,0,0,0,0,0,0
rus_c9c8b973fa34b8a42a598d6c53d5dc68,Президент США Дональд Трамп объявил в стране режим чрезвычайного положения из-за пандемии коронавируса,0,0,0,0,0,0
rus_c9f3c146c32d3be60b7e00b054af06e7,на самом деле я могу ещё долго расписывать и пояснять  со статистикой и примерами  но тебе же это не интересно  твоя задача - возмущённо вопить о том  что мужчины более ущемлены. так что на хуй сходи,1,0,0,0,1,0
rus_ca029c7d89f923506f5e5665987f5191,Спасибо всем кто жрёт экзотику чисто по традициям уже зла блять не хватает на эту пандемию,0,0,0,0,0,0
rus_ca1e6c650a71358668b529e27f3d49d4,Все эти селебритиз со своими пресс-релизами о положительных тестах на короновирус подзаебали. Ребята  после Тома Хэнкса это всё уже неактуально  не интересны ваши камингауты в порядке живой очереди. Теперь выигрывает тот  кто первый умрёт.,0,0,0,0,0,0
rus_ca2cb97baca3c9046c9cdb58b1f808da,Ну охуеть теперь. Рожать - выбор женщины. Очевидно  что с младенцем особо не потусишь. Это блять не новость! Нахуй это сравнивать с глобальным кризисом и пандемией? Серьезно  некоторые женщины вынимают из себя мозг вместе с ребёнком,1,0,0,0,1,0
rus_ca31ff02cff1c16c6a510150cff4a5d2,@USER А секта свидетелей положительных тестов и сотен тысяч смертей те же яйца которые разсасывал Кашпировский и заражал Чумак.,1,0,0,0,0,1
rus_ca46ef6acfab4857aeaee04ac0c98d4f,@USER У себя в Европе переворачивай  оппозиционер мамкин. Слили протесты и оппозицию  теперь выебываются,1,1,0,0,0,0
rus_ca482a409d94dc538095f78c673f9dcb,@USER ЕК давно стоило снять санкции хотя бы для того  чтоб позволить развивающимся странам воспользоваться ими,0,0,0,0,0,0
rus_ca5415b30be96d422f072ebdd6d8851b,@USER Разве все разговоры о братских народах не пошли от того  что мы все славяне?,0,0,0,0,0,0
rus_ca56da51e70bdc726dd589d778dd4075,хочу за карантин хотябы приблизить свое тело к желаемому мной. главное не забить нахрен как всегда,0,0,0,0,0,0
rus_ca720c702ce8147aa3481028d7c63398,"— яяяяя просто люблю турецкий 
— возможно даже больше чем турки 
— это правда. они в основном любят Ататюрка.",0,0,0,0,0,0
rus_ca75c5bf7fd71624420eda733d4c8a1b,"да проще игнорить такие высеры честное слово

всегда будут сраться насчёт радфем",0,0,0,0,0,0
rus_ca7a6e85709c8a8062b3e388fd12bb97,Что грозит нарушителям режима карантина в разных государствах. #COVID19 #коровирус,0,0,0,0,0,0
rus_ca7ca871a33ef1f60b02104b779d4316,чисто совковая традиция  обосрать успехи других  и настолько тупые  что не понимают специфики борьбы с инфекцией  напоминаю- есть понятие медицинского изолятора.,1,1,0,0,0,0
rus_ca8639d5a384d8550cfdb99b0dcea434,Глава Чечни пообещал поощрить силовика  который избил человека за нарушение режима изоляции,1,1,0,0,0,0
rus_ca9c1768eb6a7efcd096bf719853a1d3,"@USER А причём здесь ""казахи""?",0,0,0,0,0,0
rus_ca9d364f4742915b398b2df46422f1d8,Но там в основном айтишники сидят и популярности не получишь,0,0,0,0,0,0
rus_caa79b5846f1836a4714731839fffff1,Санобработка в Ирпене  после подтверждения короны у беременной женщины.,0,0,0,0,0,0
